"Survey_Group2011","Survey_Code2011","Recipient_Code","Visa_Code_DG","MR_Code_DG","MR_Field_DG","Empl_Matrix_Name_DG","Emp_Status_Name_DG","Postdoctorate_Name_DG","Degree_Institution","Degree_Department","Citizen_Name_DG","DG_No_Forms","City","State","Zip","Type_of_Degree_DG","Surgroup2011","Recipient_Number","Sex_Code_DG","Empl_Matrix_Code_OLD","Postdoctorate_Code_DG","Emp_Status_Code_DG","Left_US_DG","Empl_Position_Title","Empl_Dept_Div","Empl_Inst_Org","Empl_City","Empl_State","Empl_Zip","Empl_Country","Surcode2011","Serial Number_DG","DG_Forms_Current_Yr","Surgroup","Survey_Code","Survey_Group","Empl_Matrix_Name","Empl_Matrix_Code","Granting Dept Serial Number","Surcode","Left_US_Code_DG","Date_Conferred_Code","survey_year","survey_type"
20.0,FLSU,"120FLSU0712",2.0,60.0,"5-Prob",Business/Industry,Full-time,No,Florida State University,Department of Mathematics,China,12.0,Tallahassee,FL,"32306",PHD,"20",7.0,2.0,120.0,2.0,1.0,No,Business Analyst,Capital Markets Pricing,Fannie Mae,Washington,DC,"20016",,"20FLSU",20122250,12.0,MPu_M,FLSU,120.0,Business/Industry,935.0,1426.0,"120FLSU",2.0,10.0,2012,DGData
20.0,FLSU,"120FLSU0812",2.0,49.0,"9-Opt",Business/Industry,Full-time,No,Florida State University,Department of Mathematics,China,12.0,Tallahassee,FL,"32306",PHD,"20",8.0,2.0,120.0,2.0,1.0,No,Portfolio Manager,Fixed Income,State Board of Administration,Tallahassee,FL,"32308",,"20FLSU",20124473,12.0,MPu_M,FLSU,120.0,Business/Industry,935.0,1426.0,"120FLSU",2.0,10.0,2012,DGData
20.0,FLUF,"120FLUF0612",888.0,82.0,"7-Appl",Group II,Full-time,No,University of Florida,Department of Mathematics,United States,9.0,Gainesville,FL,"32611",PHD,"20",6.0,1.0,20.0,2.0,1.0,No,Instructor in Applied and Computational Mathematics,Department of Mathematics,Dartmouth College,Hanover,Nh,"03755",,"20FLUF",20123039,9.0,MPu_M,FLUF,120.0,Math Private Small,150.0,1427.0,"120FLUF",2.0,11.0,2012,DGData
20.0,FLSU,"120FLSU0912",888.0,14.0,"1-Alg",Two-year,Full-time,No,Florida State University,Department of Mathematics,United States,12.0,Tallahassee,FL,"32306",PHD,"20",9.0,2.0,80.0,2.0,1.0,No,Instructor,Department of Mathematics,Daytona State College,Daytona Beach,FL,"32114",United States,"20FLSU",20121740,12.0,MPu_M,FLSU,120.0,Two-year,900.0,1426.0,"120FLSU",2.0,2.0,2012,DGData
20.0,FLSU,"120FLSU1012",888.0,55.0,"3-Geom",Bachelors,Full-time,No,Florida State University,Department of Mathematics,United States,12.0,Tallahassee,FL,"32306",PHD,"20",10.0,2.0,70.0,2.0,1.0,No,Visiting Asst Prof,Department of Mathematics,Florida Southern College,Lakeland,FL,"33801-5698",United States,"20FLSU",20120009,12.0,MPu_M,FLSU,120.0,Bachelors,510.0,1426.0,"120FLSU",2.0,6.0,2012,DGData
20.0,FLSU,"120FLSU1112",888.0,92.0,"7-Appl",Government,Full-time,Yes,Florida State University,Department of Mathematics,United States,12.0,Tallahassee,FL,"32306",PHD,"20",11.0,1.0,110.0,1.0,1.0,No,IRTA Post-Doctoral Fellow,NIDDK,National Institute of Health,Bethesda,MD,"20893",,"20FLSU",20122586,12.0,MPu_M,FLSU,120.0,Government,925.0,1426.0,"120FLSU",2.0,6.0,2012,DGData
20.0,FLSU,"120FLSU1212",2.0,15.0,"1-Alg",Still Seeking (Non-US),Still seeking,Not Applicable,Florida State University,Department of Mathematics,China,12.0,Tallahassee,FL,"32306",PHD,"20",12.0,2.0,200.0,888.0,3.0,Yes,,,,,,,,"20FLSU",20123231,12.0,MPu_M,FLSU,120.0,Still Seeking (Non-US),995.0,1426.0,"120FLSU",1.0,10.0,2012,DGData
20.0,FLUF,"120FLUF0512",888.0,37.0,"10-Equa",Group II,Full-time,No,University of Florida,Department of Mathematics,United States,9.0,Gainesville,FL,"32611",PHD,"20",5.0,2.0,20.0,2.0,1.0,No,Lecturer,Department of Mathematics,Northeastern University,Boston,MA,"02115",,"20FLUF",20120831,9.0,MPu_M,FLUF,120.0,Math Private Small,150.0,1427.0,"120FLUF",2.0,2.0,2012,DGData
20.0,FLUF,"120FLUF0912",888.0,92.0,"7-Appl",Bachelors,Full-time,No,University of Florida,Department of Mathematics,United States,9.0,Gainesville,FL,"32611",PHD,"20",9.0,1.0,70.0,2.0,1.0,No,Assistant Professor,Department of Mathematics,High Point University,High Point,NC,"27262",,"20FLUF",20121287,9.0,MPu_M,FLUF,120.0,Bachelors,510.0,1427.0,"120FLUF",2.0,11.0,2012,DGData
30.0,GAEU,"140GAEU0212",2.0,5.0,"4-Disc",Still Seeking (Non-US),Still seeking,Not Applicable,Emory University,Mathematics & Computer Science Department,Brazil,9.0,Atlanta,GA,"30322",PHD,"30",2.0,2.0,200.0,888.0,3.0,Yes,,,,,,,,"30GAEU",20121050,9.0,MPr_L,GAEU,140.0,Still Seeking (Non-US),995.0,1399.0,"140GAEU",1.0,11.0,2012,DGData
30.0,GAEU,"140GAEU0512",2.0,5.0,"4-Disc",Non-US Academic,Full-time,Yes,Emory University,Mathematics & Computer Science Department,South Korea,9.0,Atlanta,GA,"30322",PHD,"30",5.0,2.0,150.0,1.0,1.0,Yes,Post-Doctoral Fellow,Department of Mathematics,University of Sao Paulo,Sao Paulo SP CEP 05508-090,,,BRAZIL,"30GAEU",20123693,9.0,MPr_L,GAEU,140.0,Non-US Academic,945.0,1399.0,"140GAEU",1.0,11.0,2012,DGData
30.0,GAEU,"140GAEU0612",2.0,0.0,"12-Oth",Unknown (Non-US),Unknown,Unknown,Emory University,Mathematics & Computer Science Department,Turkey,9.0,Atlanta,GA,"30322",PHD,"30",6.0,2.0,200.0,999.0,999.0,Yes,,,,,,,,"30GAEU",20123066,9.0,MPr_L,GAEU,140.0,Unknown (Non-US),995.0,1399.0,"140GAEU",1.0,11.0,2012,DGData
30.0,GAEU,"140GAEU0712",888.0,57.0,"3-Geom",Government,Full-time,No,Emory University,Mathematics & Computer Science Department,United States,9.0,Atlanta,GA,"30322",PHD,"30",7.0,2.0,110.0,2.0,1.0,No,Computer Scientist,,Federal Government,,,,,"30GAEU",20123795,9.0,MPr_L,GAEU,140.0,Government,925.0,1399.0,"140GAEU",2.0,6.0,2012,DGData
30.0,GAEU,"140GAEU0812",2.0,65.0,"8-Num",Government,Full-time,Yes,Emory University,Mathematics & Computer Science Department,China,9.0,Atlanta,GA,"30322",PHD,"30",8.0,2.0,110.0,1.0,1.0,No,Post-Doctoral Fellow,Computing and Computational Sciences,Oak Ridge National Lab,Oak Ridge,TN,"37831",,"30GAEU",20123975,9.0,MPr_L,GAEU,140.0,Government,925.0,1399.0,"140GAEU",2.0,2.0,2012,DGData
30.0,GAEU,"140GAEU0912",888.0,5.0,"4-Disc",Masters,Full-time,No,Emory University,Mathematics & Computer Science Department,United States,9.0,Atlanta,GA,"30322",PHD,"30",9.0,2.0,60.0,2.0,1.0,No,Visiting Assistant Professor,Department of Mathematics,Western Kentucky University,Bowling Green,KY,"42101-1078",United States,"30GAEU",20124260,9.0,MPr_L,GAEU,140.0,Masters,410.0,1399.0,"140GAEU",2.0,2.0,2012,DGData
42.0,GAEU,"310GAEU0212",888.0,61.0,"6-Stat",Bachelors,Full-time,No,Emory University,Department of Biostatistics and Bioinformatics,United States,12.0,Atlanta,GA,"30322",PHD,"40",2.0,1.0,70.0,2.0,1.0,No,Assistant Professor of Statistics,Department of Mathematics and Computer Science,Ursinus College,Collegeville,PA,"19426",,"42GAEU",20122151,12.0,Biostat,GAEU,310.0,Bachelors,510.0,1400.0,"310GAEU",2.0,2.0,2012,DGData
42.0,GAEU,"310GAEU0312",2.0,61.0,"6-Stat",Business/Industry,Full-time,No,Emory University,Department of Biostatistics and Bioinformatics,China,12.0,Atlanta,GA,"30322",PHD,"40",3.0,1.0,120.0,2.0,1.0,No,Research Scientist,,Eli Lilly,Indianapolis,IN,"46225",United States,"42GAEU",20122409,12.0,Biostat,GAEU,310.0,Business/Industry,935.0,1400.0,"310GAEU",2.0,2.0,2012,DGData
42.0,GAEU,"310GAEU0412",2.0,61.0,"6-Stat",Group IV,Full-time,No,Emory University,Department of Biostatistics and Bioinformatics,China,12.0,Atlanta,GA,"30322",PHD,"40",4.0,1.0,40.0,2.0,1.0,No,Assistant Professor,Department of Biostatistics,"School of Public Health, University of Pittsburgh",Pittsburgh,PA,"15232",,"42GAEU",20122457,12.0,Biostat,GAEU,310.0,Biostatistics,310.0,1400.0,"310GAEU",2.0,2.0,2012,DGData
30.0,ILNI,"130ILNI0412",888.0,16.0,"1-Alg",Two-year,Full-time,No,Northern Illinois Univeresity,Department of Mathematical Sciences,United States,6.0,DeKalb,IL,"60115",PHD,"30",4.0,1.0,80.0,2.0,1.0,No,Assistant Professor,Department of Mathematics,Harper College,Palatine,IL,"60067",United States,"30ILNI",20123099,6.0,MPu_S,ILNI,130.0,Two-year,900.0,1934.0,"130ILNI",2.0,6.0,2012,DGData
42.0,GAEU,"310GAEU0512",2.0,61.0,"6-Stat",Business/Industry,Full-time,No,Emory University,Department of Biostatistics and Bioinformatics,China,12.0,Atlanta,GA,"30322",PHD,"40",5.0,2.0,120.0,2.0,1.0,No,Research Scientist,Oncology,Eli Lily,Indianapolis,IN,"46285",,"42GAEU",20122433,12.0,Biostat,GAEU,310.0,Business/Industry,935.0,1400.0,"310GAEU",2.0,6.0,2012,DGData
42.0,GAEU,"310GAEU0612",888.0,61.0,"6-Stat",Other Academic,Full-time,No,Emory University,Department of Biostatistics and Bioinformatics,United States,12.0,Atlanta,GA,"30322",PHD,"40",6.0,1.0,90.0,2.0,1.0,No,Instructor,Institute for Quantitative Theory and Methods,Emory University,Atlanta,GA,"30322",,"42GAEU",20123699,12.0,Biostat,GAEU,310.0,Other Academic,905.0,1400.0,"310GAEU",2.0,11.0,2012,DGData
42.0,GAEU,"310GAEU0712",2.0,61.0,"6-Stat",Government,Full-time,No,Emory University,Department of Biostatistics and Bioinformatics,China,12.0,Atlanta,GA,"30322",PHD,"40",7.0,1.0,110.0,2.0,1.0,No,Mathematical Statistician,National Center of Environmental Health,Centers for Disease Control,Chamblee,GA,"30341",United States,"42GAEU",20124449,12.0,Biostat,GAEU,310.0,Government,925.0,1400.0,"310GAEU",2.0,2.0,2012,DGData
42.0,GAEU,"310GAEU0812",2.0,61.0,"6-Stat",Business/Industry,Full-time,No,Emory University,Department of Biostatistics and Bioinformatics,China,12.0,Atlanta,GA,"30322",PHD,"40",8.0,2.0,120.0,2.0,1.0,No,Research Scientist,Product Ads,Amazon.com,Seattle,WA,"98144",,"42GAEU",20121545,12.0,Biostat,GAEU,310.0,Business/Industry,935.0,1400.0,"310GAEU",2.0,11.0,2012,DGData
42.0,GAEU,"310GAEU0912",1.0,61.0,"6-Stat",Government,Full-time,No,Emory University,Department of Biostatistics and Bioinformatics,China,12.0,Atlanta,GA,"30322",PHD,"40",9.0,2.0,110.0,2.0,1.0,No,Mathematical Statistician,Center for Biological Evaluation and Research,Food and Drug Administration,Rockville,MD,"20852",United States,"42GAEU",20124623,12.0,Biostat,GAEU,310.0,Government,925.0,1400.0,"310GAEU",2.0,6.0,2012,DGData
42.0,GAEU,"310GAEU1112",1.0,61.0,"6-Stat",Government,Full-time,No,Emory University,Department of Biostatistics and Bioinformatics,China,12.0,Atlanta,GA,"30322",PHD,"40",11.0,2.0,110.0,2.0,1.0,No,Mathematical Statistician,,Food and Drug Administration,Silver Spring,MD,"20993",United States,"42GAEU",20124626,12.0,Biostat,GAEU,310.0,Government,925.0,1400.0,"310GAEU",2.0,6.0,2012,DGData
42.0,GAEU,"310GAEU1212",2.0,61.0,"6-Stat",Business/Industry,Full-time,No,Emory University,Department of Biostatistics and Bioinformatics,China,12.0,Atlanta,GA,"30322",PHD,"40",12.0,2.0,120.0,2.0,1.0,No,Research Statistician,,Abbott Laboratories,Abbott Park,IL,"60064",United States,"42GAEU",20124659,12.0,Biostat,GAEU,310.0,Business/Industry,935.0,1400.0,"310GAEU",2.0,6.0,2012,DGData
30.0,ILNI,"130ILNI0212",888.0,11.0,"1-Alg",Unknown (US),Unknown,Unknown,Northern Illinois Univeresity,Department of Mathematical Sciences,United States,6.0,DeKalb,IL,"60115",PHD,"30",2.0,2.0,190.0,999.0,999.0,No,,,,,,,United States,"30ILNI",20121023,6.0,MPu_S,ILNI,130.0,Unknown (US),985.0,1934.0,"130ILNI",2.0,11.0,2012,DGData
30.0,ILNI,"130ILNI0312",888.0,90.0,"7-Appl",Business/Industry,Full-time,No,Northern Illinois Univeresity,Department of Mathematical Sciences,United States,6.0,DeKalb,IL,"60115",PHD,"30",3.0,1.0,120.0,2.0,1.0,No,Tech Analyst,,Epic Systems,Verona,WI,"53593",United States,"30ILNI",20122196,6.0,MPu_S,ILNI,130.0,Business/Industry,935.0,1934.0,"130ILNI",2.0,2.0,2012,DGData
30.0,ILNI,"130ILNI0612",2.0,34.0,"10-Equa",Bachelors,Full-time,No,Northern Illinois Univeresity,Department of Mathematical Sciences,China,6.0,DeKalb,IL,"60115",PHD,"30",6.0,2.0,70.0,2.0,1.0,No,Assistant Professor,Department of Mathematics,University of Tennessee at Chattanooga,Chattanooga,TN,"37403",United States,"30ILNI",20122760,6.0,MPu_S,ILNI,130.0,Bachelors,510.0,1934.0,"130ILNI",2.0,6.0,2012,DGData
